blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,2713,1,13,7,15,46,17,1,0,3,2,0,1,1,0,0,1,1,0,0,2786,0,7,13,8,37,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,64,7,145,111,58,245,897,81,497
0,3646,0,25,13,36,38,8,1,0,2,1,1,0,0,0,1,1,2,0,0,2648,1,13,25,25,39,9,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,99,145,526,114,421,69,81,497
0,2742,1,20,12,20,38,15,1,0,2,1,1,0,0,0,1,1,1,0,0,1157,0,12,20,23,36,11,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,2905,0,19,16,27,40,18,0,0,0,2,1,0,1,0,1,2,1,0,0,4614,1,16,19,16,32,16,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,64,163,498,111,114,254,518,145,201
0,4315,1,20,11,28,38,17,0,0,0,3,2,1,0,0,1,2,1,0,0,1412,0,11,20,17,43,13,1,0,1,3,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,2250,0,18,14,35,45,15,1,0,1,1,0,1,0,0,0,1,0,0,0,1910,1,14,18,31,55,24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,92,68,131,360,526,79,101,78,145,497
1,2757,1,14,9,19,50,10,1,0,2,1,1,0,0,0,1,2,2,0,0,2399,0,9,14,13,38,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,3866,1,14,7,24,43,12,0,0,0,2,1,1,0,0,0,0,1,0,0,3061,0,7,14,4,37,12,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,85,104,4,429,412,897,121,84,18,12
1,2697,0,13,12,19,42,10,1,0,3,1,0,0,1,0,0,1,2,0,0,3216,1,12,13,17,44,16,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,61,145,12,897,104,134,429,53
0,3149,0,7,10,7,36,13,0,0,0,1,0,1,0,0,0,0,0,0,0,3630,1,10,7,12,42,16,1,0,3,2,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,126,254,245,145,53,103,24,134,51,235
