blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,1893,1,3,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2519,0,1,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,64,7,145,111,58,245,897,81,497
0,2500,0,5,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,1,3,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,99,145,526,114,421,69,81,497
0,2137,1,2,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,2491,0,3,3,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,1,3,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,64,163,498,111,114,254,518,145,201
0,1652,1,3,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,2070,0,2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,1,3,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,131,360,526,79,101,78,145,497
1,3295,1,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,1866,1,4,1,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,0,1,4,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,104,4,429,412,897,121,84,18,12
1,3740,0,1,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142,1,4,1,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,61,145,12,897,104,134,429,53
0,3068,0,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449,1,2,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,254,245,145,53,103,24,134,51,235
