blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,1945,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,1901,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,163,238,12,523,122,76,126,895,526
1,2410,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,104,517,145,526,164,76,777,147,53
1,1292,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,203,61,45,53,266,104,145,523,902
0,1705,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,84,145,555,24,121,517,235,516
0,2252,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,2210,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,7,895,497,238,5,115,498,518
1,1742,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,114,120,21,53,67,163,126,360,12
1,1786,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,1490,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,0,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,2453,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,2240,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,1971,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,3029,1,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,1821,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,238,498,53,86,113,55,222,412
0,2088,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,120,134,498,497,58,104,101,429,111
0,2377,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,2101,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,1775,0,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2818,1,3,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,1795,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,1493,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,56,157,145,53,897,59,61,223,235
0,2309,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,2094,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,2344,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,28,126,498,555,133,76,777,18,111
0,1989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,1611,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,1647,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,1,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,5013,1,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,0,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,1210,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,1784,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,104,518,222,412,69,526,777,523,53
0,1648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,1266,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,350,29,517,51,99,126,14,427
0,1916,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,76,51,245,81,61,58,104,81,96
1,1858,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,1,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,1489,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,2865,0,4,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,1,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,103,498,111,777,64,50,115,497
0,2524,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,2049,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,2314,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,64,157,145,111,54,163,777,429,89
0,2038,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,154,777,429,412,897,78,711,145,12
1,1820,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,1974,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,1800,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,163,3,81,555,23,76,777,51,99
1,1953,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,1761,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,1938,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,1610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,2020,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,1893,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,777,498,497,157,30,142,523,526
0,1406,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
0,1709,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,131,157,429,412,54,203,517,51,43
1,3040,1,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,233,777,145,555,166,30,126,110,235
1,2040,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,60,518,15,53,897,56,84,221,117
0,1819,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,61,15,117,777,222,412,58,76
0,2562,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,64,268,81,432,157,78,777,221,497
1,1322,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,103,234,145,526,157,113,777,235,223
0,1976,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,897,81,526,777,78,517,235,223
0,2307,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,13,429,111,777,234,236,115,526
0,1429,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,234,268,145,12,77,30,157,498,526
0,2048,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,200,84,29,497,58,76,777,51,43
0,2450,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,234,157,895,497,92,526,518,221,12
1,2252,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,103,498,12,78,887,777,15,497
1,2528,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,233,4,51,201,84,121,157,145,111
0,2438,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,200,134,236,497,58,64,157,498,127
0,1697,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,78,711,81,497,166,79,157,518,526
1,2026,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,79,145,157,111,39,887,18,523,89
1,1820,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,104,127,67,78,54,350,421,221,61
1,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,7,429,888,58,104,115,81,43
0,1843,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,104,127,202,12,897,64,268,145,526
0,2037,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,254,84,523,497,897,517,104,115,555
