blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,2985,1,6,5,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,0,5,6,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,64,7,145,111,58,245,897,81,497
0,3090,0,8,3,15,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1853,1,3,8,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,99,145,526,114,421,69,81,497
0,1725,1,5,1,5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1,5,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,2289,0,7,6,9,14,5,0,0,0,0,0,0,0,0,1,1,0,0,0,3232,1,6,7,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,64,163,498,111,114,254,518,145,201
0,2249,1,7,1,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,1,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,5108,0,4,6,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4413,1,6,4,12,15,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92,68,131,360,526,79,101,78,145,497
1,1731,1,6,2,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,0,2,6,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,2819,1,5,3,6,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,3,5,2,13,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85,104,4,429,412,897,121,84,18,12
1,2427,0,3,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,1,6,3,8,12,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,61,145,12,897,104,134,429,53
0,2801,0,2,6,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,1,6,2,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,254,245,145,53,103,24,134,51,235
0,2800,1,6,7,6,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2896,0,7,6,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,4396,1,7,0,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,0,7,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,1630,1,3,2,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,0,2,3,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,104,268,429,53,266,121,61,18,888
0,2077,1,7,4,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2961,0,4,7,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,1612,0,8,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,1,3,8,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
