blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,1316,1,12,12,13,93,10,1,0,2,2,1,1,0,0,1,1,1,0,0,3058,0,12,12,15,33,17,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,4141,1,11,6,16,37,14,1,0,3,2,1,0,1,0,1,1,1,0,0,3482,0,6,11,10,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,3741,1,8,5,16,49,11,1,0,2,1,1,0,0,0,1,1,1,0,0,2575,0,5,8,10,43,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,777,104,268,429,53,266,121,61,18,888
0,3446,1,16,13,21,32,14,1,0,3,1,0,0,1,0,1,2,1,0,0,1471,0,13,16,21,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,1594,0,13,10,18,38,6,1,0,3,2,1,0,1,0,1,1,1,0,0,2554,1,10,13,10,32,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,2466,0,13,13,16,76,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3275,1,13,13,17,33,10,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,887,76,78,222,9,57,104,126,69,111
1,2121,0,10,12,11,70,17,0,0,0,1,0,1,0,0,0,0,1,0,0,4892,1,12,10,15,72,9,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,58,203,711,222,432,266,104,84,523,412
0,3135,0,4,14,9,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,1,14,4,15,74,15,1,0,3,3,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,133,154,61,145,412,516,427,18,429,888
0,1905,1,8,12,12,34,13,0,0,0,0,0,0,0,0,1,1,0,0,0,6520,0,12,8,14,38,14,1,0,3,4,1,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,2099,0,11,14,21,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,1,14,11,16,45,12,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,27,24,777,202,12,80,64,61,145,497
1,2491,1,14,8,17,36,6,1,0,1,2,1,1,0,0,1,1,0,0,0,1862,0,8,14,7,28,8,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,2831,1,17,15,19,30,14,1,0,2,3,2,1,0,0,0,0,1,0,0,3228,0,15,17,19,166,7,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,24,60,126,236,44,54,104,238,81,143
0,2744,0,8,17,11,33,15,0,0,0,0,0,0,0,0,0,1,1,0,0,4329,1,17,8,20,39,12,1,0,2,4,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,64,103,51,412,897,234,115,429,111
1,4704,0,16,12,25,41,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2288,1,12,16,11,41,11,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,104,166,429,412,24,60,126,523,111
0,2624,1,15,15,34,50,14,0,0,0,0,0,0,0,0,1,2,0,0,0,3630,0,15,15,17,36,13,1,0,2,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,3890,0,21,9,21,45,11,1,0,2,2,1,1,0,0,0,0,1,0,0,2414,1,9,21,14,39,17,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,897,64,103,429,518,10,59,61,81,43
1,3806,0,14,15,22,36,16,0,0,0,0,0,0,0,0,1,1,1,0,0,3629,1,15,14,15,39,15,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,2194,0,16,22,13,35,9,1,0,2,1,1,0,0,0,0,0,1,0,0,4440,1,22,16,24,23,9,0,0,0,3,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,517,163,126,222,111,54,104,268,145,78
1,2723,1,11,5,14,34,15,1,0,3,1,0,0,1,0,0,1,1,0,0,3170,0,5,11,8,37,9,0,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,3360,0,11,12,12,41,13,1,0,3,2,1,0,1,0,1,1,2,0,0,2263,1,12,11,16,35,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,134,895,526,887,163,777,145,12
1,1208,1,13,7,15,35,14,1,0,3,1,0,0,1,0,1,2,1,0,0,3229,0,7,13,6,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,2779,1,23,12,30,39,15,1,0,1,1,0,1,0,0,1,2,1,0,0,2243,0,12,23,7,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,2247,1,6,7,11,38,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3580,0,7,6,7,41,17,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,78,64,134,51,111,897,35,147,18,526
0,2387,0,16,16,16,50,14,1,0,3,1,0,0,1,0,0,1,1,0,0,5651,1,16,16,14,37,23,0,0,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,4275,0,8,26,7,34,11,1,0,3,1,0,0,1,0,0,0,1,0,0,3788,1,26,8,31,34,13,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,114,104,517,236,31,154,163,91,110,111
0,4276,0,9,9,12,71,10,0,0,0,0,0,0,0,0,0,1,1,0,0,4096,1,9,9,10,40,7,1,0,1,3,2,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,3006,0,8,12,15,39,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5747,1,12,8,19,55,15,1,0,2,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,23,163,238,12,523,122,76,126,895,526
1,5546,1,17,13,28,31,11,0,0,0,2,1,0,1,0,0,0,1,0,0,2484,0,13,17,15,51,11,1,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,86,104,517,145,526,164,76,777,147,53
1,2749,0,12,15,14,36,8,0,0,0,0,0,0,0,0,0,1,2,0,0,6180,1,15,12,18,40,10,1,0,1,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,897,203,61,45,53,266,104,145,523,902
0,3002,0,14,22,21,27,9,0,0,0,1,0,0,1,0,0,1,0,0,0,2179,1,22,14,26,34,7,1,0,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,203,84,145,555,24,121,517,235,516
0,4195,1,13,11,16,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,11,13,13,38,11,1,0,3,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,5055,0,13,14,9,32,13,0,0,0,2,0,2,0,0,0,0,2,0,0,3987,1,14,13,12,39,10,1,0,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,7,895,497,238,5,115,498,518
1,4682,0,19,10,17,31,3,1,0,1,2,0,1,1,0,0,1,2,0,0,1721,1,10,19,9,21,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,517,114,120,21,53,67,163,126,360,12
1,1725,0,18,16,27,38,8,1,0,3,1,0,0,1,0,1,2,1,0,0,4022,1,16,18,25,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,2801,1,13,11,19,40,14,0,0,0,0,0,0,0,0,1,2,2,0,0,4166,0,11,13,8,76,11,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,200,84,145,35,58,76,38,81,111
1,2392,1,14,15,11,51,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2472,0,15,14,17,105,9,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,5443,0,4,5,7,38,21,1,0,3,2,1,0,1,0,0,0,1,0,0,4525,1,5,4,7,48,15,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,3780,1,11,19,15,34,9,0,0,0,1,0,1,0,0,1,1,1,0,0,6614,0,19,11,22,33,7,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,2832,1,18,14,18,46,16,1,0,3,1,0,0,1,0,1,2,0,0,0,2656,0,14,18,9,29,16,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,122,163,50,145,497,897,120,61,51,25
1,2550,1,25,12,19,21,3,0,0,0,3,2,0,1,0,0,0,1,0,0,3038,0,12,25,16,35,6,1,0,1,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68,24,238,498,53,86,113,55,222,412
0,1948,0,11,14,10,38,10,1,0,1,1,0,1,0,0,0,0,2,0,0,1516,1,14,11,16,34,15,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,268,120,134,498,497,58,104,101,429,111
0,6827,1,14,7,13,45,16,0,0,0,0,0,0,0,0,1,1,2,0,0,2826,0,7,14,4,43,17,1,0,1,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,154,104,61,360,12,777,59,268,145,78
0,2569,0,14,20,15,47,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1142,1,20,14,24,28,9,1,0,1,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,1439,0,13,30,17,120,5,0,0,0,0,0,0,0,0,1,1,0,0,0,6415,1,30,13,27,30,10,1,0,2,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,4456,0,9,6,10,31,12,1,0,3,2,1,0,1,0,0,1,2,0,0,4239,1,6,9,6,42,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,2531,0,11,13,14,36,9,0,0,0,1,0,1,0,0,0,0,1,0,0,4903,1,13,11,17,35,13,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,68,56,157,145,53,897,59,61,223,235
0,4262,1,11,19,14,33,9,1,0,2,2,1,0,1,0,1,2,2,0,0,2681,0,19,11,25,34,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,3400,1,10,10,12,37,11,0,0,0,1,0,0,1,0,1,2,1,0,0,3061,0,10,10,16,40,15,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,4475,1,11,12,11,41,9,1,0,1,1,0,1,0,0,0,0,0,0,0,5325,0,12,11,19,73,19,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,92,28,126,498,555,133,76,777,18,111
0,3328,0,6,15,2,28,9,0,0,0,0,0,0,0,0,1,1,0,0,0,4853,1,15,6,14,30,3,1,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,3538,1,25,9,24,28,1,1,0,1,2,1,1,0,0,1,1,0,0,0,1444,0,9,25,8,27,2,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,164,145,3,39,141,43,54,131,81,157
0,6460,0,16,13,11,35,8,1,0,1,3,1,1,1,0,1,1,1,0,0,2329,1,13,16,9,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,2318,1,58,51,118,28,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2577,0,51,58,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,2044,0,24,25,30,45,6,0,0,0,1,1,0,0,0,1,1,0,0,0,3096,1,25,24,34,36,5,1,0,3,4,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,3132,0,7,9,6,25,16,0,0,0,0,0,0,0,0,0,0,2,0,0,4016,1,9,7,9,35,10,1,0,1,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,64,104,518,222,412,69,526,777,523,53
0,2231,0,14,8,16,66,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1672,1,8,14,12,32,17,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69,254,103,202,497,157,64,61,498,111
0,3543,0,11,23,7,30,2,0,0,0,1,0,1,0,0,0,0,0,0,0,5572,1,23,11,12,42,4,1,0,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,157,350,29,517,51,99,126,14,427
0,3266,0,15,23,16,52,2,0,0,0,1,0,0,1,0,0,0,0,0,0,4093,1,23,15,27,35,7,1,0,3,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,99,76,51,245,81,61,58,104,81,96
1,2183,0,3,14,3,32,17,0,0,0,1,0,0,1,0,1,1,0,0,0,2405,1,14,3,14,113,11,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,4601,0,15,15,16,31,11,1,0,3,2,0,1,1,0,1,1,1,0,0,3988,1,15,15,15,39,8,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,163,157,15,497,54,64,268,81,526
1,4526,0,21,11,27,35,16,1,0,2,1,1,0,0,0,0,0,2,0,0,3713,1,11,21,17,37,7,0,0,0,3,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,84,104,103,498,111,777,64,50,115,497
0,5314,0,22,13,25,33,12,0,0,0,1,0,1,0,0,0,0,1,0,0,2481,1,13,22,10,32,8,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,3633,0,17,21,27,31,8,1,0,1,1,0,1,0,0,0,0,0,0,0,2493,1,21,17,31,33,9,0,0,0,2,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,1861,0,14,22,18,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3554,1,22,14,30,38,15,1,0,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,133,64,157,145,111,54,163,777,429,89
0,3323,0,6,8,6,35,9,0,0,0,0,0,0,0,0,0,0,2,0,0,1845,1,8,6,12,36,13,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,887,154,777,429,412,897,78,711,145,12
1,2739,0,15,11,21,31,10,0,0,0,1,0,0,1,0,0,0,0,0,0,2465,1,11,15,11,34,6,1,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,2442,0,10,22,11,30,10,0,0,0,0,0,0,0,0,1,1,1,0,0,2548,1,22,10,21,34,17,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,2361,1,8,9,7,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,0,9,8,12,65,16,1,0,3,2,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,266,163,3,81,555,23,76,777,51,99
1,5051,0,8,6,10,41,15,1,0,1,2,0,1,1,0,1,1,0,0,0,3159,1,6,8,10,33,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24,64,157,145,526,154,234,711,429,53
0,3749,1,16,15,20,44,8,1,0,3,1,0,0,1,0,1,1,0,0,0,2373,0,15,16,21,27,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,157,64,897,498,526,84,234,711,145,111
1,1435,1,14,10,16,66,12,0,0,0,0,0,0,0,0,0,1,1,0,0,4137,0,10,14,11,40,10,1,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,7766,1,8,2,7,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4609,0,2,8,2,27,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,516,64,99,523,902,58,498,412,200,61
0,2322,0,17,15,17,53,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3242,1,15,17,9,21,8,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,2613,0,11,11,14,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,1,11,11,12,47,15,1,0,3,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,84,17,777,498,497,157,30,142,523,526
0,2483,0,13,12,21,32,13,0,0,0,1,0,0,1,0,1,2,0,0,0,3418,1,12,13,14,41,11,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
0,3645,1,13,16,12,41,11,1,0,2,3,1,1,1,0,1,2,1,0,0,4316,0,16,13,17,33,10,0,0,0,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,131,157,429,412,54,203,517,51,43
1,2377,1,22,5,19,39,14,0,0,0,0,0,0,0,0,0,0,1,0,0,3892,0,5,22,8,34,10,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133,233,777,145,555,166,30,126,110,235
1,4720,0,17,14,18,38,13,1,0,1,1,0,1,0,0,0,1,1,0,0,464,1,14,17,23,38,9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58,60,518,15,53,897,56,84,221,117
0,2259,0,11,14,14,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5308,1,14,11,10,61,11,1,0,2,3,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,41,28,61,15,117,777,222,412,58,76
0,4665,1,12,15,16,73,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1130,0,15,12,13,76,10,1,0,1,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,887,64,268,81,432,157,78,777,221,497
1,3228,1,13,12,13,37,12,0,0,0,0,0,0,0,0,1,1,0,0,0,2319,0,12,13,19,40,9,1,0,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,150,103,234,145,526,157,113,777,235,223
0,1942,0,13,16,16,34,11,0,0,0,1,0,0,1,0,1,1,0,0,0,2445,1,16,13,18,35,8,1,0,1,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,30,897,81,526,777,78,517,235,223
0,3547,1,6,9,7,40,15,0,0,0,0,0,0,0,0,1,1,0,0,0,5245,0,9,6,15,38,15,1,0,3,3,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,77,107,13,429,111,777,234,236,115,526
0,2280,0,10,15,12,30,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2102,1,15,10,24,37,11,1,0,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,777,234,268,145,12,77,30,157,498,526
0,4234,0,12,8,17,31,13,0,0,0,1,0,0,1,0,0,0,1,0,0,2810,1,8,12,13,59,11,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77,200,84,29,497,58,76,777,51,43
0,2945,1,16,13,20,35,12,1,0,1,2,1,1,0,0,0,1,1,0,0,3557,0,13,16,20,38,11,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84,234,157,895,497,92,526,518,221,12
1,2710,1,15,11,23,44,11,0,0,0,0,0,0,0,0,1,1,1,0,0,2707,0,11,15,12,36,14,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,64,103,498,12,78,887,777,15,497
1,3260,1,12,13,19,36,12,0,0,0,0,0,0,0,0,0,0,1,0,0,4631,0,13,12,13,32,13,1,0,1,3,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,24,233,4,51,201,84,121,157,145,111
0,4766,1,11,8,19,49,18,0,0,0,2,1,0,1,0,0,0,1,0,0,2966,0,8,11,7,50,10,1,0,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,897,200,134,236,497,58,64,157,498,127
0,1126,0,11,20,13,42,8,0,0,0,1,0,0,1,0,0,1,0,0,0,3432,1,20,11,26,48,21,1,0,3,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,24,78,711,81,497,166,79,157,518,526
1,2543,1,12,13,10,33,9,0,0,0,0,0,0,0,0,1,1,0,0,0,3717,0,13,12,9,31,8,1,0,1,4,1,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,516,79,145,157,111,39,887,18,523,89
1,3342,0,13,8,12,34,12,1,0,3,2,0,1,1,0,1,2,1,0,0,2555,1,8,13,2,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,104,127,67,78,54,350,421,221,61
1,2646,0,16,12,22,52,10,0,0,0,0,0,0,0,0,1,2,0,0,0,4263,1,12,16,18,42,22,1,0,1,5,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,7,429,888,58,104,115,81,43
0,1959,1,13,10,21,57,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3732,0,10,13,10,33,6,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,777,104,127,202,12,897,64,268,145,526
0,1716,0,10,10,13,43,15,0,0,0,0,0,0,0,0,0,0,2,0,0,2548,1,10,10,11,43,15,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,266,254,84,523,497,897,517,104,115,555
