blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,53232,2298,68,13.6,649,133,1,22,13,28,64,25,1,1,3,7,4,2,1,2,0,1,2,0,0,45622,2584,64,12.8,657,146,0,13,22,15,57,20,0,0,0,5,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,64,7,145,111,58,245,897,81,497
0,50457,3220,63,12.6,594,121,0,29,20,42,56,16,1,0,2,2,1,1,0,0,1,1,2,0,0,51820,4342,65,13.0,627,158,1,20,29,36,64,18,0,0,0,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,122,59,99,145,526,114,421,69,81,497
0,50798,1440,64,12.8,563,137,1,29,18,37,56,21,1,0,2,1,1,0,0,0,1,2,1,0,0,55842,3734,68,13.6,604,136,0,18,29,39,56,18,0,0,0,6,1,3,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,52500,3461,68,13.6,633,142,0,24,18,35,61,32,0,0,0,3,1,1,1,0,1,2,2,1,0,47191,3617,61,12.2,647,109,1,18,24,18,54,25,1,1,1,4,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,164,64,163,498,111,114,254,518,145,201
0,72930,2443,83,16.6,865,220,1,24,23,36,61,25,0,0,0,3,2,1,0,0,1,2,1,0,0,75236,2772,84,16.8,761,191,0,23,24,39,76,23,1,0,1,7,2,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,61381,4572,72,14.4,598,202,0,27,19,57,71,28,1,0,1,4,2,1,1,0,0,2,1,0,0,47508,2216,64,12.8,613,102,1,19,27,40,66,28,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,92,68,131,360,526,79,101,78,145,497
1,72640,2998,85,17.0,784,213,1,19,15,32,75,17,1,0,2,3,1,0,2,0,1,3,2,0,0,64604,2930,77,15.4,823,174,0,15,19,23,57,38,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,71276,4154,81,16.2,816,212,1,22,14,44,63,22,0,0,0,5,2,3,0,0,0,1,2,0,0,55787,1887,73,14.6,764,187,0,14,22,19,63,17,1,0,3,4,1,0,3,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,85,104,4,429,412,897,121,84,18,12
1,63784,2837,76,15.2,736,150,0,16,19,28,67,20,1,0,3,2,1,0,1,0,0,1,2,1,0,60081,1749,77,15.4,774,207,1,19,16,36,72,24,0,0,0,5,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,61,145,12,897,104,134,429,53
0,42190,2605,63,12.6,670,139,0,9,19,9,56,22,0,0,0,1,0,1,0,0,0,0,0,0,0,55498,5331,69,13.8,691,171,1,19,9,32,66,26,1,0,3,5,2,1,2,0,1,3,2,1,1,0,0,0,0,0,0,1,0,1,0,126,254,245,145,53,103,24,134,51,235
0,54878,4527,71,14.2,666,176,1,23,19,34,153,17,1,0,2,4,2,1,1,0,1,2,2,1,0,56913,3598,70,14.0,707,126,0,19,23,27,55,25,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,46407,2865,63,12.6,591,158,1,20,21,41,55,20,1,0,3,3,1,1,1,0,1,2,1,0,0,53049,3889,71,14.2,615,148,0,21,20,48,44,21,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,54375,5420,71,14.2,730,171,1,13,11,26,92,32,1,0,2,6,2,2,2,0,1,1,2,1,0,43733,2709,65,13.0,681,146,0,11,13,22,79,25,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,777,104,268,429,53,266,121,61,18,888
0,64127,2593,76,15.2,687,131,1,24,27,35,48,20,1,0,3,3,0,1,2,0,1,2,1,0,0,74489,3794,82,16.4,700,214,0,27,24,59,72,14,0,0,0,7,2,2,3,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,53939,753,69,13.8,604,153,0,22,13,39,57,17,1,0,3,4,2,1,1,0,1,3,1,1,0,43267,2421,60,12.0,614,126,1,13,22,14,64,17,0,0,0,4,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,65103,2603,77,15.4,657,208,0,22,22,31,116,19,0,0,0,2,0,0,2,0,0,1,1,1,0,60376,3017,74,14.8,677,205,1,22,22,34,64,18,1,0,3,4,2,1,1,0,1,3,1,0,0,0,0,0,1,0,0,0,1,1,0,887,76,78,222,9,57,104,126,69,111
1,71024,5246,82,16.4,733,196,0,20,22,34,116,30,0,0,0,2,1,1,0,0,0,0,1,0,0,64219,1514,79,15.8,818,214,1,22,20,30,116,20,1,0,3,5,2,1,2,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,58,203,711,222,432,266,104,84,523,412
0,61918,1299,76,15.2,807,139,0,10,20,23,54,26,0,0,0,0,0,0,0,0,0,0,0,1,1,70366,2382,81,16.2,794,246,1,20,10,27,118,26,1,1,3,7,3,2,2,1,1,3,2,0,0,0,0,0,0,0,0,1,1,1,0,133,154,61,145,412,516,427,18,429,888
0,45056,2294,65,13.0,671,135,1,11,22,17,55,21,0,0,0,0,0,0,0,0,1,1,0,0,0,59272,3763,74,14.8,710,201,0,22,11,25,70,28,1,0,3,6,1,2,3,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,56818,6753,71,14.2,598,148,0,26,20,52,101,18,0,0,0,3,2,0,1,0,0,1,1,0,0,48272,3817,63,12.6,615,131,1,20,26,29,70,22,1,0,3,5,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,27,24,777,202,12,80,64,61,145,497
1,73055,2988,83,16.6,700,267,1,25,12,40,62,18,1,0,1,3,1,1,1,0,1,2,1,1,0,61614,2470,76,15.2,756,130,0,12,25,18,51,22,0,0,0,4,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,84423,1878,86,17.2,915,215,1,22,23,31,55,26,1,0,2,3,2,1,0,0,0,1,1,1,0,85137,547,88,17.6,814,227,0,23,22,30,254,18,0,0,0,5,2,1,2,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,24,60,126,236,44,54,104,238,81,143
0,46876,3050,66,13.2,732,140,0,14,22,30,62,26,0,0,0,0,0,0,0,0,0,1,1,0,0,58265,2023,72,14.4,732,155,1,22,14,35,67,22,1,0,2,6,2,2,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,24,64,103,51,412,897,234,115,429,111
1,60487,4043,73,14.6,719,180,0,24,15,34,78,24,0,0,0,2,2,0,0,0,0,1,2,0,0,47609,2564,64,12.8,703,113,1,15,24,16,68,26,1,0,3,5,0,2,3,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,69,104,166,429,412,24,60,126,523,111
0,52784,2121,66,13.2,557,111,1,23,25,48,77,23,0,0,0,0,0,0,0,0,1,2,0,0,0,66132,4951,77,15.4,703,244,0,25,23,30,60,25,1,0,2,7,2,2,3,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,61394,5908,74,14.8,600,168,0,32,12,38,70,16,1,0,2,5,1,1,3,0,0,1,2,0,0,49181,2372,63,12.6,608,138,1,12,32,20,60,24,0,0,0,3,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,897,64,103,429,518,10,59,61,81,43
1,72761,1714,83,16.6,811,152,0,24,25,41,64,30,0,0,0,1,0,0,1,0,1,2,1,0,0,74786,5014,84,16.8,788,230,1,25,24,29,72,28,1,0,1,6,3,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,51888,3422,67,13.4,564,128,0,27,38,38,53,16,1,0,2,4,2,1,1,0,0,0,1,0,0,60977,5088,73,14.6,597,178,1,38,27,41,44,15,0,0,0,8,2,3,3,0,1,3,1,1,1,0,0,0,0,0,1,0,1,1,0,517,163,126,222,111,54,104,268,145,78
1,71357,4017,84,16.8,793,198,1,20,10,24,52,30,1,0,3,1,0,0,1,0,0,2,1,0,0,67853,2780,83,16.6,779,229,0,10,20,14,66,17,0,0,0,5,2,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,81499,3823,89,17.8,938,220,0,15,24,18,64,24,1,0,3,3,1,1,1,0,1,1,2,0,0,77643,6358,87,17.4,983,251,1,24,15,43,61,30,0,0,0,4,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,897,104,134,895,526,887,163,777,145,12
1,54558,5828,70,14.0,591,148,1,25,19,33,57,23,1,0,3,2,1,0,1,0,1,3,2,0,0,47325,2188,65,13.0,633,143,0,19,25,31,66,20,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,66302,3305,75,15.0,645,145,1,35,27,49,55,21,1,0,1,6,3,1,2,0,1,2,2,0,0,56187,2103,72,14.4,651,152,0,27,35,26,55,25,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,64611,5155,78,15.6,715,198,1,18,14,39,70,20,0,0,0,3,2,1,0,0,0,1,1,1,0,65529,5738,80,16.0,823,167,0,14,18,27,58,30,1,0,3,3,0,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,78,64,134,51,111,897,35,147,18,526
0,49883,3752,65,13.0,620,157,0,21,28,25,85,27,1,0,3,1,0,0,1,0,0,1,1,0,0,61208,2211,74,14.8,637,184,1,28,21,39,69,46,0,0,0,6,3,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,50897,1659,68,13.6,702,134,0,9,34,9,61,30,1,0,3,2,0,1,1,0,0,0,1,0,0,68722,2669,81,16.2,694,227,1,34,9,43,60,30,0,0,0,4,2,1,1,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,114,104,517,236,31,154,163,91,110,111
0,53263,2459,70,14.0,697,141,0,17,19,23,107,23,0,0,0,1,1,0,0,0,0,1,1,1,0,59843,1905,75,15.0,717,221,1,19,17,22,72,20,1,0,1,6,3,1,2,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,75025,5759,85,17.0,901,236,0,14,15,31,58,19,0,0,0,2,1,1,0,0,0,0,1,1,1,66578,3274,82,16.4,966,188,1,15,14,26,88,27,1,0,2,4,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,23,163,238,12,523,122,76,126,895,526
1,58089,6004,73,14.6,624,170,1,30,18,53,54,27,0,1,0,3,2,0,1,1,0,1,1,1,0,44890,801,62,12.4,580,119,0,18,30,22,94,18,1,0,1,5,1,2,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,86,104,517,145,526,164,76,777,147,53
1,51230,3494,70,14.0,603,138,0,21,19,28,63,23,0,0,0,1,1,0,0,0,0,2,2,0,0,46801,1483,63,12.6,604,164,1,19,21,21,75,21,1,0,1,6,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,897,203,61,45,53,266,104,145,523,902
0,54375,2926,70,14.0,647,154,0,21,30,31,51,18,0,0,0,2,1,0,1,0,0,1,0,1,0,61422,3492,72,14.4,622,204,1,30,21,37,50,22,1,0,2,6,2,3,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,3,203,84,145,555,24,121,517,235,516
0,57438,2083,73,14.6,648,191,1,23,16,36,51,18,0,0,0,2,2,0,0,0,0,0,1,1,1,68633,4893,82,16.4,803,175,0,16,23,18,60,17,1,0,3,5,2,1,2,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,86510,4415,89,17.8,941,264,0,25,19,26,66,29,0,0,0,5,1,2,2,0,0,0,2,1,1,79738,1443,85,17.0,995,200,1,19,25,17,61,23,1,0,2,4,1,1,2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,68,203,7,895,497,238,5,115,498,518
1,55627,4338,72,14.4,600,196,0,29,16,33,44,16,1,0,1,6,3,2,1,0,0,2,2,1,0,45439,2609,63,12.6,571,119,1,16,29,17,37,12,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,517,114,120,21,53,67,163,126,360,12
1,67186,1321,77,15.4,720,189,0,24,25,34,67,14,1,0,3,2,1,0,1,0,1,2,1,1,0,69498,3158,81,16.2,723,161,1,25,24,53,63,23,0,0,0,5,2,2,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,23,64,13,523,111,54,60,81,166,43
0,51108,3620,67,13.4,633,150,1,18,22,29,61,24,0,0,0,1,1,0,0,0,1,2,2,0,0,60484,1974,76,15.2,731,194,0,22,18,36,116,18,1,0,3,5,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,200,84,145,35,58,76,38,81,111
1,53339,3588,70,14.0,571,187,1,25,21,32,88,18,0,0,0,4,2,1,1,0,0,2,1,1,0,47793,2207,64,12.8,612,100,0,21,25,32,164,22,1,0,3,3,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,76,120,268,222,117,126,200,7,51,432
0,52343,2213,68,13.6,782,169,0,4,11,7,65,46,1,0,3,4,2,0,2,0,0,0,1,0,0,60622,1972,76,15.2,823,200,1,11,4,17,90,33,0,0,0,2,0,2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,24,163,126,222,235,266,234,517,145,555
0,73468,6508,85,17.0,864,215,1,19,27,28,62,28,0,0,0,4,1,1,2,0,1,2,2,0,0,77856,5065,86,17.2,895,181,0,27,19,32,57,22,1,0,3,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41,104,61,145,43,58,64,136,119,412
0,62056,1927,76,15.2,707,211,1,27,25,29,73,32,1,0,3,3,0,1,2,0,1,2,0,0,0,63486,5013,81,16.2,664,183,0,25,27,23,49,28,0,0,0,4,2,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,122,163,50,145,497,897,120,61,51,25
1,56585,1343,69,13.8,579,140,1,38,22,42,35,10,0,1,0,5,4,0,1,1,0,1,1,0,0,50692,3061,63,12.6,542,130,0,22,38,39,53,10,1,0,1,7,1,3,3,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,68,24,238,498,53,86,113,55,222,412
0,68488,1431,82,16.4,811,200,0,23,25,32,65,17,1,0,1,4,2,1,1,0,0,0,2,0,0,75746,1543,87,17.4,854,252,1,25,23,35,55,28,0,0,0,4,1,1,2,0,1,3,0,1,1,0,0,0,0,0,0,0,1,1,0,268,120,134,498,497,58,104,101,429,111
0,56202,2647,72,14.4,723,197,1,22,17,29,71,35,0,0,0,2,1,0,1,0,1,1,2,0,0,59979,2819,76,15.2,781,157,0,17,22,26,79,30,1,0,1,5,1,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,154,104,61,360,12,777,59,268,145,78
0,58540,2174,73,14.6,689,173,0,20,30,30,73,12,0,0,0,2,2,0,0,0,0,1,1,1,0,69247,4141,78,15.6,778,164,1,30,20,42,55,27,1,0,1,6,2,2,2,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,68,64,157,145,526,777,59,134,18,12
0,56037,1739,73,14.6,537,99,0,22,37,36,221,14,0,0,0,1,1,0,0,0,1,2,0,1,0,69296,2923,78,15.6,632,198,1,37,22,32,55,22,1,0,2,6,3,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,902,50,141,22,98,517,266,555,81,777
1,70073,2002,83,16.6,777,170,0,24,15,40,72,30,1,0,3,4,1,2,1,0,0,2,2,0,0,58051,3462,76,15.2,819,199,1,15,24,19,72,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,54,60,166,115,555,777,121,517,145,497
0,55511,2945,71,14.2,699,190,0,18,22,28,54,15,0,0,0,4,1,2,1,0,0,1,2,1,1,58275,2398,74,14.8,698,171,1,22,18,44,51,23,1,0,3,4,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,68,56,157,145,53,897,59,61,223,235
0,61534,5556,73,14.6,644,197,1,22,34,37,56,20,1,0,2,3,1,1,1,0,1,2,2,1,0,69022,5977,81,16.2,745,180,0,34,22,49,67,26,0,0,0,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,78,104,115,360,53,897,121,3,523,16
1,66780,1664,79,15.8,774,191,1,15,19,21,57,27,0,0,0,3,2,0,1,0,1,2,2,0,0,58199,3252,73,14.6,777,151,0,19,15,33,70,26,1,0,3,4,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,897,163,777,429,888,10,64,7,523,412
0,47443,2574,64,12.8,667,107,1,16,17,19,77,32,1,0,1,3,2,1,0,0,0,1,1,0,0,52898,3794,69,13.8,710,172,0,17,16,26,147,46,0,0,0,5,2,2,1,0,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,92,28,126,498,555,133,76,777,18,111
0,60192,5183,79,15.8,640,175,0,10,27,5,40,11,0,0,0,1,0,1,0,0,1,1,0,0,0,65345,3946,83,16.6,626,183,1,27,10,23,49,7,1,0,2,4,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,233,43,518,7,81,81,147,84,64,63
1,66398,3816,75,15.0,578,183,1,40,17,49,50,10,1,0,1,5,2,1,2,0,1,1,1,1,0,52702,1550,69,13.8,567,126,0,17,40,28,45,7,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,164,145,3,39,141,43,54,131,81,157
0,67456,4701,77,15.4,667,187,0,28,21,35,53,13,1,0,1,5,2,1,2,0,1,3,1,0,0,73709,1492,85,17.0,681,148,1,21,28,24,149,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,78,82,234,15,126,67,117,7,54,98
1,93652,9132,90,18.0,308,0,1,77,74,149,42,0,1,1,2,2,2,0,0,1,0,0,0,0,0,89207,7579,90,18.0,289,0,0,74,77,174,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,30,142,89,80,136,115,238,267
1,63948,2985,72,14.4,520,129,0,41,33,61,64,13,0,0,0,2,1,0,1,0,1,2,1,0,0,59396,2798,69,13.8,513,111,1,33,41,50,52,8,1,0,3,5,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,234,518,114,202,147,43,777,103,22,33
0,54670,2530,73,14.6,791,168,0,14,19,23,46,25,0,0,0,2,1,1,0,0,0,0,2,0,0,66093,4045,79,15.8,848,188,1,19,14,29,62,22,1,0,1,4,1,1,2,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,64,104,518,222,412,69,526,777,523,53
0,68372,3003,80,16.0,859,188,0,20,12,24,116,26,0,0,0,3,2,0,1,0,1,1,1,0,0,73536,2376,83,16.6,873,224,1,12,20,19,57,31,1,0,1,3,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,69,254,103,202,497,157,64,61,498,111
0,43113,4959,61,12.2,457,98,0,18,37,24,56,4,0,0,0,2,1,1,0,0,0,0,0,0,0,58519,3196,71,14.2,562,159,1,37,18,31,71,8,1,1,2,8,4,1,3,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,5,157,350,29,517,51,99,126,14,427
0,79851,1632,87,17.4,770,194,0,27,31,29,81,5,0,0,0,2,1,0,1,0,0,1,0,1,0,84548,3881,88,17.6,822,226,1,31,27,34,48,9,1,0,3,5,1,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,99,76,51,245,81,61,58,104,81,96
1,67003,2836,83,16.6,856,206,0,11,24,12,63,33,0,0,0,3,0,1,2,0,1,1,0,1,0,59660,2104,75,15.0,798,155,1,24,11,32,177,22,1,0,1,2,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,887,78,157,222,526,68,57,39,81,432
0,53009,1785,67,13.4,659,192,0,20,21,31,66,24,1,0,3,2,0,1,1,0,1,1,2,0,0,59211,2066,71,14.2,720,156,1,21,20,27,66,24,0,0,0,5,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,85,163,157,15,497,54,64,268,81,526
1,60984,3724,75,15.0,628,198,0,40,18,48,61,25,1,0,2,4,2,0,2,0,0,1,2,1,0,50555,3908,68,13.6,642,125,1,18,40,26,55,14,0,0,0,7,2,3,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,84,104,103,498,111,777,64,50,115,497
0,88399,2290,89,17.8,898,201,0,35,23,44,62,19,0,0,0,3,0,1,2,0,1,1,2,0,0,81462,2847,86,17.2,882,166,1,23,35,22,47,17,1,0,3,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,876,91,39,555,145,64,69,75,429,888
0,49906,2456,63,12.6,566,140,0,24,37,47,49,12,1,0,1,1,0,1,0,0,0,0,0,0,0,61507,2633,70,14.0,524,175,1,37,24,71,54,18,0,1,0,7,4,1,2,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,80,104,777,145,12,39,64,517,22,526
0,58011,3157,73,14.6,722,151,0,24,29,37,75,25,0,0,0,1,0,0,1,0,0,1,0,0,0,72415,4291,79,15.8,752,218,1,29,24,45,61,27,1,0,1,6,2,2,2,0,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,133,64,157,145,111,54,163,777,429,89
0,52531,2198,68,13.6,780,199,0,9,11,10,59,29,0,0,0,2,0,2,0,0,0,1,2,0,0,60843,2779,77,15.4,783,159,1,11,9,15,66,29,1,0,3,3,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,887,154,777,429,412,897,78,711,145,12
1,61220,4900,73,14.6,623,142,0,27,20,53,51,25,0,0,0,2,1,0,1,0,0,1,0,0,0,54886,4537,69,13.8,542,167,1,20,27,29,55,19,1,0,3,5,2,2,1,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,18,246,55,117,350,245,897,498,80,497
0,43136,2616,59,11.8,485,80,0,17,40,20,48,21,0,0,0,0,0,0,0,0,1,1,1,0,0,55993,2028,68,13.6,490,167,1,40,17,49,53,29,1,1,3,7,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,145,78,99,39,150,236,91,55,117,267
0,43200,2591,65,13.0,640,178,1,12,19,14,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,56485,1548,73,14.6,732,160,0,19,12,25,112,35,1,1,3,9,3,3,3,2,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,266,163,3,81,555,23,76,777,51,99
1,58483,2776,72,14.4,763,208,0,14,17,21,64,24,1,0,1,3,1,1,1,0,1,1,1,0,0,52565,1949,70,14.0,690,153,1,17,14,38,53,24,0,0,0,3,2,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,24,64,157,145,526,154,234,711,429,53
0,55498,3502,71,14.2,727,151,1,22,25,30,65,18,1,0,3,2,1,0,1,0,1,1,1,1,0,64373,4178,79,15.8,741,194,0,25,22,45,49,20,0,0,0,4,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,157,64,897,498,526,84,234,711,145,111
1,58526,4696,70,14.0,611,134,1,25,20,42,117,27,0,0,0,1,0,1,0,0,0,1,2,0,0,47305,1578,61,12.2,603,111,0,20,25,42,74,23,1,0,3,4,1,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,897,427,238,145,555,58,154,157,81,497
0,47155,2729,67,13.4,723,116,1,14,12,17,65,13,0,0,0,0,0,0,0,0,0,1,0,0,0,58557,5848,76,15.2,788,175,0,12,14,22,50,22,1,0,2,4,1,1,2,0,1,2,2,1,0,0,0,0,1,0,1,0,1,0,0,516,64,99,523,902,58,498,412,200,61
0,61941,3697,76,15.2,580,187,0,31,25,49,87,8,0,0,0,0,0,0,0,0,0,1,1,0,0,60903,3283,72,14.4,568,155,1,25,31,19,34,16,1,1,1,10,5,3,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,238,777,28,202,412,35,81,9,246,39
0,50373,2025,69,13.8,740,122,0,15,17,23,93,26,0,0,0,1,0,0,1,0,0,0,0,0,0,64902,1916,78,15.6,758,269,1,17,15,27,89,37,1,1,3,9,4,3,2,1,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,84,17,777,498,497,157,30,142,523,526
0,69931,2734,80,16.0,835,219,0,17,21,30,54,26,0,0,0,1,0,0,1,0,1,3,0,0,0,77582,4983,85,17.0,880,231,1,21,17,28,65,18,1,0,1,3,1,2,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,41,9,105,498,12,68,28,777,18,497
0,59266,4182,71,14.2,750,187,1,20,27,28,66,21,1,1,2,5,3,1,1,1,1,2,1,0,0,62478,2121,75,15.0,699,174,0,27,20,47,49,21,0,0,0,5,1,1,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,23,131,157,429,412,54,203,517,51,43
1,64841,2789,79,15.8,721,183,1,32,14,29,67,21,0,0,0,3,1,1,1,0,0,2,2,1,0,49600,3299,71,14.2,648,164,0,14,32,18,60,24,1,0,1,5,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133,233,777,145,555,166,30,126,110,235
1,84883,1779,85,17.0,854,260,0,20,20,25,73,21,1,0,1,2,1,1,0,0,0,2,2,1,0,80349,3033,86,17.2,907,233,1,20,20,32,64,36,0,0,0,3,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58,60,518,15,53,897,56,84,221,117
0,53632,1971,69,13.8,614,111,0,19,25,32,54,14,0,0,0,0,0,0,0,0,0,1,1,0,0,59828,7078,72,14.4,690,160,1,25,19,28,93,21,1,1,2,8,2,4,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,41,28,61,15,117,777,222,412,58,76
