blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,2090,1,16,8,17,54,23,1,0,3,3,1,1,1,0,0,1,2,0,0,1602,0,8,16,8,45,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,64,7,145,111,58,245,897,81,497
0,2737,0,26,15,37,42,10,1,0,2,1,1,0,0,0,1,1,2,0,0,3297,1,15,26,28,43,11,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,99,145,526,114,421,69,81,497
0,2109,1,24,12,28,43,17,1,0,2,1,1,0,0,0,1,2,1,0,0,2681,0,12,24,23,40,13,0,0,0,4,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,3256,0,21,17,30,48,22,0,0,0,2,1,0,1,0,1,2,2,0,0,1829,1,17,21,18,39,19,1,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,64,163,498,111,114,254,518,145,201
0,3803,1,21,15,31,44,19,0,0,0,3,2,1,0,0,1,2,1,0,0,983,0,15,21,25,53,16,1,0,1,7,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,2820,0,19,16,38,50,18,1,0,1,2,1,1,0,0,0,2,1,0,0,2317,1,16,19,34,58,24,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,92,68,131,360,526,79,101,78,145,497
1,1758,1,15,10,19,58,12,1,0,2,3,1,0,2,0,1,2,2,0,0,5195,0,10,15,15,45,30,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,2303,1,18,7,36,49,17,0,0,0,3,1,2,0,0,0,1,2,0,0,1288,0,7,18,4,47,15,1,0,3,3,1,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,85,104,4,429,412,897,121,84,18,12
1,1815,0,16,15,28,51,13,1,0,3,2,1,0,1,0,0,1,2,0,0,1925,1,15,16,22,53,19,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,61,145,12,897,104,134,429,53
0,2633,0,7,13,7,43,13,0,0,0,1,0,1,0,0,0,0,0,0,0,5569,1,13,7,20,48,20,1,0,3,3,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,126,254,245,145,53,103,24,134,51,235
