blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,4209,1,15,8,16,48,21,1,0,3,3,1,1,1,0,0,1,2,0,0,3637,0,8,15,8,41,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,126,64,7,145,111,58,245,897,81,497
0,3507,0,25,14,36,39,8,1,0,2,1,1,0,0,0,1,1,2,0,0,5001,1,14,25,25,40,11,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,99,145,526,114,421,69,81,497
0,3211,1,21,12,22,42,17,1,0,2,1,1,0,0,0,1,2,1,0,0,2990,0,12,21,23,37,13,0,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,360,526,78,234,4,145,12
1,4464,0,20,16,30,45,19,0,0,0,2,1,0,1,0,1,2,2,0,0,1821,1,16,20,16,34,17,1,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,64,163,498,111,114,254,518,145,201
0,1956,1,20,15,28,40,17,0,0,0,3,2,1,0,0,1,2,1,0,0,6243,0,15,20,25,50,14,1,0,1,5,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,85,64,69,360,526,24,517,126,895,497
1,3657,0,19,16,38,46,16,1,0,1,2,1,1,0,0,0,1,1,0,0,1453,1,16,19,34,55,24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,92,68,131,360,526,79,101,78,145,497
1,3957,1,15,10,19,56,11,1,0,2,2,1,0,1,0,1,2,2,0,0,3877,0,10,15,15,42,26,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,897,104,134,81,497,89,64,777,115,150
1,6665,1,17,7,33,48,14,0,0,0,3,1,2,0,0,0,0,2,0,0,2280,0,7,17,4,44,14,1,0,3,3,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,85,104,4,429,412,897,121,84,18,12
1,5326,0,16,15,28,44,11,1,0,3,2,1,0,1,0,0,1,2,0,0,5776,1,15,16,22,51,17,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,61,145,12,897,104,134,429,53
0,1949,0,7,10,7,39,13,0,0,0,1,0,1,0,0,0,0,0,0,0,2394,1,10,7,12,46,19,1,0,3,2,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,126,254,245,145,53,103,24,134,51,235
0,4465,1,18,15,23,109,12,1,0,2,3,2,1,0,0,1,1,1,0,0,4099,0,15,18,20,40,19,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,76,777,202,43,114,104,518,119,111
0,1184,1,15,10,27,42,15,1,0,3,2,1,0,1,0,1,1,1,0,0,973,0,10,15,22,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,64,85,145,53,897,104,84,235,223
1,4430,1,8,6,16,65,19,1,0,2,2,1,0,1,0,1,1,2,0,0,3079,0,6,8,12,56,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,777,104,268,429,53,266,121,61,18,888
0,4876,1,20,15,28,35,15,1,0,3,3,0,1,2,0,1,2,1,0,0,1029,0,15,20,24,49,6,0,0,0,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,57,421,91,145,12,897,24,166,498,53
1,4142,0,14,11,22,44,10,1,0,3,2,1,0,1,0,1,2,1,0,0,3580,1,11,14,12,44,13,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,41,526,200,15,235,79,24,777,67,497
1,2812,0,15,14,18,84,12,0,0,0,1,0,0,1,0,0,1,1,0,0,3830,1,14,15,18,44,11,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,887,76,78,222,9,57,104,126,69,111
1,4409,0,11,15,14,84,20,0,0,0,1,0,1,0,0,0,0,1,0,0,3965,1,15,11,19,88,12,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,58,203,711,222,432,266,104,84,523,412
0,1876,0,5,15,10,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,1,15,5,17,83,18,1,1,3,7,3,2,2,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,133,154,61,145,412,516,427,18,429,888
0,2402,1,8,14,12,37,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1973,0,14,8,15,46,18,1,0,3,4,1,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,13,23,79,81,43,24,104,268,523,412
1,4388,0,16,18,29,70,12,0,0,0,0,0,0,0,0,0,0,1,0,0,3126,1,18,16,23,55,16,1,0,3,4,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,27,24,777,202,12,80,64,61,145,497
1,3350,1,17,8,21,43,10,1,0,1,2,1,1,0,0,1,2,1,0,0,1608,0,8,17,7,34,14,0,0,0,3,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,58,104,13,222,12,887,59,112,412,67
0,3993,1,18,16,21,36,20,1,0,2,3,2,1,0,0,0,0,1,0,0,3110,0,16,18,19,193,9,0,0,0,2,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,24,60,126,236,44,54,104,238,81,143
0,3814,0,8,17,11,40,16,0,0,0,0,0,0,0,0,0,1,1,0,0,2917,1,17,8,20,47,14,1,0,2,5,2,2,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,24,64,103,51,412,897,234,115,429,111
1,4156,0,18,14,27,59,18,0,0,0,1,1,0,0,0,0,0,2,0,0,2808,1,14,18,13,46,14,1,0,3,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,69,104,166,429,412,24,60,126,523,111
0,3070,1,16,16,35,58,15,0,0,0,0,0,0,0,0,1,2,0,0,0,4514,0,16,16,18,44,16,1,0,2,3,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,54,254,222,3,902,58,104,61,429,111
1,2564,0,22,10,22,51,13,1,0,2,2,1,1,0,0,0,0,2,0,0,3571,1,10,22,14,45,19,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,897,64,103,429,518,10,59,61,81,43
1,4806,0,18,17,30,45,24,0,0,0,0,0,0,0,0,1,1,1,0,0,2984,1,17,18,19,48,19,1,0,1,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,517,23,429,526,80,104,887,115,555
0,5495,0,21,28,22,40,9,1,0,2,3,2,1,0,0,0,0,1,0,0,5794,1,28,21,30,29,10,0,0,0,6,2,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,517,163,126,222,111,54,104,268,145,78
1,2746,1,13,7,15,41,22,1,0,3,1,0,0,1,0,0,1,1,0,0,2905,0,7,13,12,43,11,0,0,0,4,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,114,876,711,29,78,120,58,112,498,497
1,2996,0,11,15,12,49,17,1,0,3,2,1,0,1,0,1,1,2,0,0,2924,1,15,11,24,45,21,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,897,104,134,895,526,887,163,777,145,12
1,3061,1,13,9,15,43,16,1,0,3,1,0,0,1,0,1,2,2,0,0,3162,0,9,13,14,46,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,897,64,517,498,526,78,104,61,523,497
1,6824,1,27,16,38,41,16,1,0,1,5,3,1,1,0,1,2,2,0,0,5513,0,16,27,11,39,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,163,777,145,526,68,104,103,236,111
0,1960,1,10,8,20,45,13,0,0,0,1,1,0,0,0,0,0,1,0,0,2902,0,8,10,8,45,18,1,0,3,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,78,64,134,51,111,897,35,147,18,526
0,3196,0,18,18,18,55,16,1,0,3,1,0,0,1,0,0,1,1,0,0,4150,1,18,18,18,45,26,0,0,0,5,2,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,150,64,517,429,888,58,104,84,222,22
0,4156,0,9,27,9,44,15,1,0,3,1,0,0,1,0,0,0,1,0,0,3641,1,27,9,33,41,16,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,114,104,517,236,31,154,163,91,110,111
0,2060,0,10,11,14,83,14,0,0,0,1,1,0,0,0,0,1,1,0,0,3863,1,11,10,13,50,13,1,0,1,4,2,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,122,76,777,222,412,114,234,61,145,111
1,2734,0,8,14,15,43,13,0,0,0,0,0,0,0,0,0,0,1,0,0,3402,1,14,8,22,62,16,1,0,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,23,163,238,12,523,122,76,126,895,526
1,6224,1,21,14,35,36,14,0,0,0,2,1,0,1,0,0,0,1,0,0,3235,0,14,21,16,63,11,1,0,1,3,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,86,104,517,145,526,164,76,777,147,53
1,3509,0,14,16,15,44,10,0,0,0,1,1,0,0,0,0,1,2,0,0,2529,1,16,14,19,47,12,1,0,1,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,897,203,61,45,53,266,104,145,523,902
0,3690,0,16,25,23,38,13,0,0,0,1,0,0,1,0,0,1,0,0,0,5729,1,25,16,32,40,14,1,0,2,3,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,203,84,145,555,24,121,517,235,516
0,4521,1,15,13,22,35,12,0,0,0,1,1,0,0,0,0,0,1,0,0,2260,0,13,15,14,43,13,1,0,3,3,0,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,266,234,38,222,902,875,24,39,81,555
1,4352,0,16,15,13,40,15,0,0,0,2,0,2,0,0,0,0,2,0,0,1876,1,15,16,13,45,11,1,0,2,3,1,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,68,203,7,895,497,238,5,115,498,518
