blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,2433,1,8,7,6,43,9,0,0,0,0,0,0,0,0,0,0,1,0,0,4674,0,7,8,9,28,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,164,81,235,58,121,61,429,888
0,2819,0,4,8,7,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,1,8,4,17,18,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,1136,1,7,2,14,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,2,7,4,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,3977,1,2,5,2,39,6,0,0,0,0,0,0,0,0,1,1,0,0,0,3077,0,5,2,6,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,1966,1,10,5,14,36,7,0,0,0,0,0,0,0,0,1,1,0,0,0,3209,0,5,10,6,25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,4466,0,4,4,3,19,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2995,1,4,4,8,21,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,2886,0,5,9,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2795,1,9,5,17,29,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,2331,0,7,4,7,26,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2269,1,4,7,2,18,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,4199,0,14,8,17,20,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1831,1,8,14,7,22,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,84,119,526,777,234,163,81,497
1,2218,1,9,10,15,16,6,0,0,0,0,0,0,0,0,1,1,0,0,0,3859,0,10,9,13,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,1370,1,6,6,9,34,7,0,0,0,0,0,0,0,0,1,1,0,0,0,1611,0,6,6,5,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,3140,0,9,8,10,17,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3421,1,8,9,9,20,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,2757,1,6,3,10,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,0,3,6,3,24,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,3559,1,6,6,5,27,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2689,0,6,6,11,23,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,4244,0,5,6,5,24,8,0,0,0,0,0,0,0,0,1,1,0,0,0,3071,1,6,5,8,34,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,2960,0,8,14,9,17,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1939,1,14,8,24,23,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,2024,1,8,6,8,23,8,0,0,0,0,0,0,0,0,1,1,0,0,0,2614,0,6,8,5,107,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,59,3,429,111,10,163,126,222,143
1,3320,1,9,3,11,23,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2902,0,3,9,2,22,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
1,3183,0,11,5,10,17,7,0,0,0,0,0,0,0,0,1,1,1,0,0,2872,1,5,11,4,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,35,163,222,412,234,13,518,81,99
