blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,1198,1,12,11,10,73,19,1,0,1,1,0,1,0,0,0,0,1,0,0,5468,0,11,12,14,50,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,68,76,164,81,235,58,121,61,429,888
0,4738,0,8,12,17,33,10,0,0,0,0,0,0,0,0,1,1,0,0,0,2558,1,12,8,27,36,9,1,0,1,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,2692,1,10,3,17,41,15,0,0,0,0,0,0,0,0,1,1,1,0,0,3743,0,3,10,4,151,8,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,3061,1,2,10,2,69,15,0,0,0,0,0,0,0,0,1,1,0,0,0,2561,0,10,2,13,41,13,1,0,1,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,5069,1,15,9,20,74,16,0,0,0,0,0,0,0,0,1,1,0,0,0,3962,0,9,15,15,40,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,2324,0,6,8,6,31,15,0,0,0,0,0,0,0,0,0,1,2,0,0,1103,1,8,6,16,34,5,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,4124,0,8,12,10,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4614,1,12,8,18,53,14,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,3316,0,15,8,16,41,9,1,0,3,2,0,1,1,0,0,1,2,0,0,4160,1,8,15,5,32,12,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,3472,0,18,16,23,36,7,0,0,0,1,0,0,1,0,0,0,1,0,0,3689,1,16,18,23,43,3,1,0,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,122,59,84,119,526,777,234,163,81,497
1,4842,1,10,11,17,35,17,0,0,0,1,0,1,0,0,1,1,0,0,0,3677,0,11,10,15,44,15,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,2697,1,13,11,20,68,22,1,0,3,1,0,0,1,0,1,1,0,0,0,3075,0,11,13,16,41,15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,4783,0,22,14,23,26,8,0,0,0,3,2,1,0,0,1,2,0,0,0,2745,1,14,22,18,31,7,1,0,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,4480,1,10,11,19,46,13,1,0,1,2,1,1,0,0,0,0,0,0,0,4305,0,11,10,14,41,11,0,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,878,1,8,10,8,52,21,0,0,0,0,0,0,0,0,0,1,1,0,0,3474,0,10,8,14,41,17,1,0,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,2083,0,7,8,9,43,14,1,0,1,1,0,1,0,0,1,2,0,0,0,4694,1,8,7,11,55,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,2410,0,10,23,14,31,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5134,1,23,10,29,46,13,1,0,3,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,1745,1,10,9,11,38,13,0,0,0,0,0,0,0,0,1,1,0,0,0,2667,0,9,10,5,170,17,1,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,114,59,3,429,111,10,163,126,222,143
1,4246,1,18,7,25,39,14,0,0,0,1,0,0,1,0,0,1,1,0,0,3780,0,7,18,10,35,17,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
1,3869,0,20,11,24,32,13,0,0,0,0,0,0,0,0,1,2,2,0,0,4096,1,11,20,13,36,7,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,35,163,222,412,234,13,518,81,99
1,973,1,16,9,17,30,8,0,0,0,1,0,1,0,0,1,1,2,0,0,1418,0,9,16,10,28,7,1,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24,104,517,222,412,80,59,84,523,53
1,2550,0,12,11,15,39,9,1,0,2,1,1,0,0,0,1,1,2,0,0,2219,1,11,12,12,31,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,104,18,115,526,77,64,61,222,53
