blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,2373,1,4,3,2,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3354,0,3,4,3,20,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,164,81,235,58,121,61,429,888
0,2934,0,3,6,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,1,6,3,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,5442,1,2,0,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,0,0,2,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,1673,1,1,2,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,0,2,1,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,3670,1,5,2,7,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,0,2,5,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,3240,0,2,4,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5295,1,4,2,8,17,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,3357,0,5,4,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,1,4,5,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,1185,0,5,4,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,4,5,2,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,1857,0,8,5,10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,1,5,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,84,119,526,777,234,163,81,497
1,3915,1,6,6,8,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3060,0,6,6,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,2710,1,4,3,6,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,0,3,4,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,2248,0,4,6,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,1,6,4,8,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,3110,1,5,2,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,2,5,2,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,3102,1,4,3,4,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,0,3,4,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,2931,0,2,5,3,14,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3618,1,5,2,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,2975,0,4,8,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,1,8,4,15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,1818,1,5,4,5,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1527,0,4,5,4,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,59,3,429,111,10,163,126,222,143
1,2007,1,5,1,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2246,0,1,5,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,64,103,523,53,126,104,134,222,111
1,3788,0,8,4,9,9,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2433,1,4,8,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,35,163,222,412,234,13,518,81,99
1,2795,1,4,1,2,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2342,0,1,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,104,517,222,412,80,59,84,523,53
1,3211,0,7,3,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,1,3,7,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,18,115,526,77,64,61,222,53
0,3708,0,5,4,7,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3958,1,4,5,5,15,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,76,126,51,201,41,60,114,119,111
0,2263,1,5,10,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,10,5,10,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,104,134,15,111,114,115,121,81,43
1,3080,0,5,4,4,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2992,1,4,5,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,59,103,81,432,78,121,115,145,111
0,2744,1,4,5,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2733,0,5,4,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,99,145,89,150,200,268,67,53
1,3239,0,3,2,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4503,1,2,3,3,17,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58,104,61,523,44,107,78,115,222,902
1,3193,0,6,8,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,1,8,6,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,61,222,53,897,64,103,81,111
1,1085,1,2,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,0,5,2,3,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,266,64,268,498,497,85,254,61,222,3
0,3063,0,0,5,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1,5,0,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,517,222,902,107,64,61,29,53
1,2505,1,6,8,7,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,8,6,12,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,121,126,115,432,114,104,518,15,235
1,3715,1,10,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,10,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,81,43,58,68,268,523,53
0,3039,1,10,4,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2996,0,4,10,9,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,107,3,119,12,58,64,518,429,111
0,2732,0,4,2,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2895,1,2,4,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,3,104,523,12,887,121,517,145,497
1,2799,1,8,5,7,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,0,5,8,7,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114,64,61,523,497,897,121,134,115,89
1,2037,0,6,4,5,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,1,4,6,6,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,64,39,115,432,897,254,163,126,497
1,2978,1,3,4,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,0,4,3,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,234,268,429,53,41,104,84,115,12
1,2498,0,6,6,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,1,6,6,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,64,13,429,12,68,5,84,523,526
0,2699,0,6,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556,1,7,6,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,84,145,12,122,9,897,202,497
0,1844,0,3,6,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,1,6,3,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,163,498,115,12,897,104,84,429,888
1,3143,0,6,3,6,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,1,3,6,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,61,202,111,164,76,126,81,235
1,2434,0,4,6,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,1,6,4,7,14,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,897,104,61,145,12,526,58,517,222,497
1,2984,0,2,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,1,7,2,7,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,897,64,268,81,350,68,234,103,497,429
0,2311,1,3,6,6,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,0,6,3,7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,61,523,53,107,68,18,222,223
0,4264,0,9,13,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3725,1,13,9,23,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,233,517,81,74,266,64,115,15,43
1,4101,0,4,2,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,4,2,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,200,103,145,555,266,427,39,115,432
1,1294,0,2,5,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,1,5,2,3,18,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,163,126,145,526,69,254,134,498,497
1,3446,0,5,5,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3624,1,5,5,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,104,112,523,235,68,64,61,222,12
0,2409,0,2,3,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3076,1,3,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,876,126,202,497,154,427,18,51,235
1,3486,1,3,2,4,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,2,3,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,104,4,69,53,77,254,3,81,497
0,3089,0,7,5,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4230,1,5,7,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,59,112,81,43,58,64,61,15,111
1,2501,0,4,3,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,1,3,4,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,526,517,222,201,58,30,126,429,12
0,1476,1,6,5,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,5,6,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,897,498,111,84,56,711,523,412
0,1297,1,2,6,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,0,6,2,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,9,61,222,888,69,56,517,29,12
0,1801,0,4,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,1,7,4,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,134,222,111,897,254,517,523,201
0,3631,0,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,62,61,145,497,24,64,84,115,12
1,2925,0,9,11,10,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,1,11,9,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,76,145,222,53,897,163,136,498,526
0,4053,1,6,0,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,6,0,15,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78,91,127,145,53,68,59,518,523,888
1,2505,0,4,3,8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,1,3,4,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,121,61,81,201,887,59,517,145,111
1,1538,0,5,2,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,1,2,5,0,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58,121,517,523,111,897,104,134,222,12
1,3018,1,7,1,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,1,7,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,266,154,268,222,902
0,3530,1,5,4,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4086,0,4,5,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,104,134,145,12,24,64,7,18,497
1,2370,0,7,3,10,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,1,3,7,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,59,84,145,497,24,64,61,523,412
1,3626,0,3,8,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,1,8,3,10,16,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,59,163,222,412,58,526,134,498,497
0,2582,0,7,5,13,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,1,5,7,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,64,99,115,12,58,421,61,119,888
1,1955,0,7,7,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1,7,7,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,711,222,57,24,163,126,360,111
1,1291,0,4,4,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,1,4,4,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,59,268,222,12,24,113,777,29,497
1,1002,1,4,0,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,4,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,104,84,81,235,24,64,61,222,902
1,4404,0,2,2,3,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,1,2,2,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,76,126,115,12,266,131,777,498,497
0,3498,1,24,22,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,22,24,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,555,54,246,8,236,17,96,81,23
1,1891,0,5,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,1,5,5,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,59,711,236,497,68,141,84,119,555
0,2674,1,6,10,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,10,6,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,163,91,145,555,64,254,142,236,117
1,3053,1,8,3,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3549,0,3,8,4,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,78,84,111,222,114,64,518,523,526
0,3767,1,6,3,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,0,3,6,5,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,64,4,429,80,84,526,91,360,111
1,1260,0,4,2,7,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,1,2,4,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,526,84,145,12,114,64,127,202,53
0,2965,1,4,4,8,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4835,0,4,4,2,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,59,134,145,432,114,64,84,202,22
0,3336,0,3,9,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4455,1,9,3,6,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,897,78,126,50,497,114,64,517,110,526
0,2827,1,4,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,4,4,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,61,64,235,41,163,39,110,143
1,1179,0,6,5,8,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,1,5,6,2,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,268,15,432,23,163,61,360,12
0,3794,0,2,3,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5653,1,3,2,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,254,84,15,497,887,245,777,29,12
1,1575,0,6,6,5,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3536,1,6,6,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,200,897,15,57,78,60,777,145,12
0,1845,0,1,3,2,11,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2371,1,3,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,234,61,15,526,64,59,112,235,223
0,3342,0,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,1,3,3,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,234,61,81,3,24,64,134,145,555
0,2133,0,3,7,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,1,7,3,9,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,245,126,15,3,79,64,92,145,53
0,3984,0,2,3,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,1,3,2,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,121,711,29,497,150,154,517,115,235
0,3319,0,8,3,7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,882,1,3,8,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,777,895,12,41,154,126,145,526
0,4231,0,3,6,2,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,1,6,3,7,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,254,61,221,12,517,234,142,145,53
0,3764,0,3,5,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,1,5,3,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,163,777,429,526,78,203,517,221,12
1,2052,1,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,2,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,64,84,110,12,126,234,131,22,201
1,3498,1,3,0,6,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,3,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,234,134,145,12,126,163,166,119,111
1,2831,1,6,8,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,0,8,6,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,234,134,50,497,68,64,136,145,89
0,3322,1,4,7,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5089,0,7,4,11,18,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,78,136,223,235,887,64,103,429,888
0,4306,0,6,6,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3551,1,6,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,163,897,18,12,142,254,61,145,526
0,3729,1,1,6,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2719,0,6,1,11,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,91,131,235,895,777,68,126,145,12
1,2483,1,3,4,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2716,0,4,3,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,517,18,101,1,24,113,777,115,497
0,2867,1,2,1,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4449,0,1,2,1,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,92,68,777,221,526,897,234,69,145,101
0,880,0,5,6,5,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3390,1,6,5,9,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,427,126,115,89,24,163,23,145,12
1,3353,1,7,7,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,7,7,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,234,268,145,12,58,64,103,69,526
1,1920,1,9,5,12,15,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2945,0,5,9,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,60,126,119,111,777,154,897,235,81
1,2229,1,8,3,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,0,3,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,60,18,221,12,126,254,131,429,518
1,2147,1,7,6,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3104,0,6,7,5,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,126,498,526,68,427,18,145,12
