blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,3903,1,9,7,7,50,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2670,0,7,9,9,31,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,164,81,235,58,121,61,429,888
0,2387,0,4,10,7,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,1,10,4,25,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,3552,1,8,2,15,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,2,8,4,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,3274,1,2,7,2,43,8,0,0,0,0,0,0,0,0,1,1,0,0,0,2334,0,7,2,9,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,2639,1,10,5,14,46,11,0,0,0,0,0,0,0,0,1,1,0,0,0,1537,0,5,10,6,27,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,7165,0,5,4,4,22,8,0,0,0,0,0,0,0,0,0,0,1,0,0,4157,1,4,5,8,23,3,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,3698,0,7,10,8,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4095,1,10,7,17,33,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,2245,0,8,5,9,27,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3605,1,5,8,3,21,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,3286,0,15,11,18,22,4,0,0,0,1,0,0,1,0,0,0,1,0,0,4866,1,11,15,11,27,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,59,84,119,526,777,234,163,81,497
1,3730,1,9,11,15,20,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2826,0,11,9,15,22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,4023,1,8,7,13,43,12,0,0,0,0,0,0,0,0,1,1,0,0,0,3115,0,7,8,7,27,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,3791,0,13,9,14,19,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3290,1,9,13,12,21,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,2425,1,6,4,10,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4167,0,4,6,5,27,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,5270,1,7,6,6,32,14,0,0,0,0,0,0,0,0,0,0,1,0,0,4210,0,6,7,11,27,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,3181,0,6,7,6,25,9,0,0,0,0,0,0,0,0,1,1,0,0,0,5282,1,7,6,10,39,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,2349,0,9,15,12,20,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4499,1,15,9,24,28,5,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,3628,1,8,6,8,25,8,0,0,0,0,0,0,0,0,1,1,0,0,0,4619,0,6,8,5,121,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,59,3,429,111,10,163,126,222,143
1,3944,1,10,4,11,28,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,0,4,10,4,23,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
1,3885,0,13,6,13,19,9,0,0,0,0,0,0,0,0,1,1,1,0,0,4279,1,6,13,4,25,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,35,163,222,412,234,13,518,81,99
1,2270,1,10,4,10,17,3,0,0,0,0,0,0,0,0,1,1,1,0,0,3366,0,4,10,4,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,104,517,222,412,80,59,84,523,53
1,4517,0,10,5,12,22,4,0,0,0,0,0,0,0,0,1,1,1,0,0,2134,1,5,10,6,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897,104,18,115,526,77,64,61,222,53
0,4829,0,6,6,9,45,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3232,1,6,6,7,24,5,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,76,126,51,201,41,60,114,119,111
0,2310,1,9,19,14,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,19,9,15,29,6,1,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,897,104,134,15,111,114,115,121,81,43
1,4312,0,11,7,15,50,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3794,1,7,11,7,53,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,516,59,103,81,432,78,121,115,145,111
0,6090,1,8,6,11,27,7,1,0,2,1,1,0,0,0,0,0,1,0,0,4545,0,6,8,8,29,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,99,145,89,150,200,268,67,53
1,2963,0,6,3,3,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1512,1,3,6,5,28,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58,104,61,523,44,107,78,115,222,902
1,3173,0,8,10,9,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,1,10,8,11,22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,59,61,222,53,897,64,103,81,111
1,3150,1,6,10,7,22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3576,0,10,6,11,20,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,266,64,268,498,497,85,254,61,222,3
0,3057,0,1,7,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,1,7,1,10,21,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126,5,517,222,902,107,64,61,29,53
1,3539,1,8,11,9,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,11,8,13,52,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,777,121,126,115,432,114,104,518,15,235
1,2494,1,15,2,13,24,3,1,0,2,1,1,0,0,0,0,0,1,0,0,2915,0,2,15,4,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,81,43,58,68,268,523,53
0,3682,1,12,7,12,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4455,0,7,12,11,25,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,107,3,119,12,58,64,518,429,111
0,3729,0,5,5,8,20,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2951,1,5,5,2,20,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,897,3,104,523,12,887,121,517,145,497
1,4605,1,10,8,10,30,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5035,0,8,10,7,27,10,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114,64,61,523,497,897,121,134,115,89
1,5095,0,10,9,8,58,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3190,1,9,10,14,52,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,887,64,39,115,432,897,254,163,126,497
1,2849,1,8,7,6,22,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1916,0,7,8,10,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,234,268,429,53,41,104,84,115,12
1,1875,0,10,11,15,29,5,0,0,0,0,0,0,0,0,1,1,0,0,0,3596,1,11,10,13,21,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,134,64,13,429,12,68,5,84,523,526
0,2518,0,9,9,7,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4804,1,9,9,6,35,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,64,84,145,12,122,9,897,202,497
0,2403,0,3,8,2,14,6,0,0,0,0,0,0,0,0,0,0,1,0,0,5359,1,8,3,7,26,5,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78,163,498,115,12,897,104,84,429,888
1,2440,0,12,6,13,45,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1757,1,6,12,4,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,104,61,202,111,164,76,126,81,235
1,3634,0,11,7,13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,1,7,11,8,23,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,897,104,61,145,12,526,58,517,222,497
1,3361,0,2,10,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4719,1,10,2,11,18,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,897,64,268,81,350,68,234,103,497,429
