blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,4428,1,16,21,22,115,47,1,0,1,3,2,1,0,0,0,1,1,0,0,4895,0,21,16,31,92,35,0,0,0,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,68,76,164,81,235,58,121,61,429,888
0,3114,0,13,17,31,59,18,0,0,0,3,1,1,1,0,1,1,1,0,0,1416,1,17,13,39,57,21,1,0,1,5,1,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,2733,1,19,7,34,74,34,0,0,0,2,1,1,0,0,1,2,1,0,0,3701,0,7,19,14,225,24,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,3578,1,7,15,14,110,28,0,0,0,1,0,0,1,0,1,1,0,0,0,2537,0,15,7,20,77,22,1,0,1,5,2,1,2,0,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,897,427,7,222,12,78,104,115,145,497
1,4962,1,19,12,27,109,33,0,0,0,1,1,0,0,0,1,2,1,0,0,3476,0,12,19,22,66,21,1,0,1,4,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,4538,0,10,10,17,50,26,0,0,0,3,1,0,2,0,0,2,2,0,0,1741,1,10,10,23,54,15,1,0,2,3,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,1957,0,14,19,23,71,22,0,0,0,2,1,0,1,0,0,0,0,0,0,3033,1,19,14,28,89,32,1,0,3,4,1,2,1,0,1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,3063,0,21,14,29,59,22,1,0,3,3,1,1,1,0,0,2,2,0,0,2009,1,14,21,16,51,19,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,2636,0,29,27,45,62,18,0,0,0,1,0,0,1,0,0,0,2,0,0,3213,1,27,29,39,70,25,1,0,1,6,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,122,59,84,119,526,777,234,163,81,497
1,1844,1,15,14,34,61,37,0,0,0,3,1,1,1,0,1,2,0,0,0,2983,0,14,15,18,70,29,1,0,2,2,1,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,4790,1,20,18,40,107,35,1,0,3,2,1,0,1,0,1,2,0,0,0,1540,0,18,20,34,63,22,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,2735,0,31,22,34,46,18,0,1,0,6,4,2,0,1,1,3,1,0,0,2315,1,22,31,27,51,14,1,0,3,3,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,1380,1,13,20,29,65,23,1,0,1,2,1,1,0,0,0,0,1,0,0,2846,0,20,13,39,70,27,0,0,0,4,1,1,2,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,4798,1,19,12,34,84,31,0,0,0,3,2,0,1,0,0,1,1,1,0,3408,0,12,19,19,61,30,1,0,3,5,1,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,4530,0,12,19,19,64,23,1,0,1,2,1,1,0,0,1,3,0,0,0,6126,1,19,12,41,84,29,0,0,0,3,1,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,3697,0,21,27,41,57,19,0,0,0,1,0,1,0,0,0,1,1,0,0,3529,1,27,21,37,60,22,1,0,3,6,2,1,3,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,1719,1,18,18,28,61,20,0,0,0,1,0,0,1,0,1,1,1,1,0,4113,0,18,18,24,239,31,1,0,2,7,3,2,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,114,59,3,429,111,10,163,126,222,143
1,2800,1,25,11,38,60,22,0,0,0,5,2,1,2,0,0,2,2,1,0,2632,0,11,25,18,61,23,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
1,6443,0,32,18,45,56,20,0,0,0,3,2,1,0,0,1,2,2,1,0,1663,1,18,32,22,54,14,1,0,3,4,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,68,35,163,222,412,234,13,518,81,99
1,2588,1,23,20,26,51,15,0,0,0,3,1,2,0,0,1,1,2,0,0,4163,0,20,23,29,51,16,1,0,3,4,1,1,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,24,104,517,222,412,80,59,84,523,53
