blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,5568,1,15,17,19,109,44,1,0,1,1,0,1,0,0,0,1,1,0,0,5302,0,17,15,23,89,35,0,0,0,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,68,76,164,81,235,58,121,61,429,888
0,7438,0,13,17,31,58,17,0,0,0,2,0,1,1,0,1,1,1,0,0,4907,1,17,13,39,56,21,1,0,1,5,1,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,1800,1,19,6,34,66,31,0,0,0,2,1,1,0,0,1,2,1,0,0,2516,0,6,19,10,211,21,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,1946,1,6,15,11,98,26,0,0,0,0,0,0,0,0,1,1,0,0,0,4856,0,15,6,20,73,21,1,0,1,5,2,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,3296,1,19,12,27,102,28,0,0,0,1,1,0,0,0,1,2,1,0,0,2786,0,12,19,22,62,20,1,0,1,3,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,2589,0,10,10,17,46,22,0,0,0,3,1,0,2,0,0,2,2,0,0,1550,1,10,10,23,48,10,1,0,2,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,2330,0,14,19,23,66,20,0,0,0,2,1,0,1,0,0,0,0,0,0,6259,1,19,14,28,84,30,1,0,3,4,1,2,1,0,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,2092,0,18,11,21,58,20,1,0,3,3,1,1,1,0,0,2,2,0,0,2566,1,11,18,8,50,19,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,2554,0,29,27,45,56,16,0,0,0,1,0,0,1,0,0,0,2,0,0,4611,1,27,29,39,63,21,1,0,1,6,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,122,59,84,119,526,777,234,163,81,497
1,4441,1,15,14,34,52,33,0,0,0,3,1,1,1,0,1,2,0,0,0,2105,0,14,15,18,63,24,1,0,2,2,1,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,3002,1,16,16,30,102,31,1,0,3,2,1,0,1,0,1,2,0,0,0,1853,0,16,16,28,62,22,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,1400,0,28,19,30,42,15,0,1,0,6,4,2,0,1,1,2,1,0,0,985,1,19,28,25,47,14,1,0,3,3,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,1863,1,13,19,29,63,23,1,0,1,2,1,1,0,0,0,0,1,0,0,3745,0,19,13,36,66,26,0,0,0,3,1,0,2,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,2958,1,17,11,30,80,30,0,0,0,3,2,0,1,0,0,1,1,1,0,1256,0,11,17,17,58,27,1,0,3,4,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,3738,0,12,16,19,60,21,1,0,1,2,1,1,0,0,1,3,0,0,0,3332,1,16,12,33,77,27,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,2340,0,20,26,39,56,16,0,0,0,1,0,1,0,0,0,1,1,0,0,5239,1,26,20,34,58,22,1,0,3,4,2,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,6557,1,18,16,28,57,17,0,0,0,1,0,0,1,0,1,1,1,0,0,2239,0,16,18,23,227,29,1,0,2,6,2,2,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,114,59,3,429,111,10,163,126,222,143
1,6663,1,24,10,38,56,20,0,0,0,5,2,1,2,0,0,2,2,1,0,2364,0,10,24,15,53,23,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
