blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,4281,1,13,16,12,100,41,1,0,1,1,0,1,0,0,0,1,1,0,0,3821,0,16,13,20,81,31,0,0,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,68,76,164,81,235,58,121,61,429,888
0,3163,0,9,17,19,48,15,0,0,0,1,0,1,0,0,1,1,1,0,0,2617,1,17,9,39,52,20,1,0,1,5,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,4951,1,19,6,34,61,30,0,0,0,2,1,1,0,0,1,2,1,0,0,1058,0,6,19,10,195,17,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,3710,1,5,13,9,95,26,0,0,0,0,0,0,0,0,1,1,0,0,0,2793,0,13,5,17,66,18,1,0,1,5,2,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,2053,1,19,12,27,92,24,0,0,0,1,1,0,0,0,1,1,1,0,0,2105,0,12,19,22,56,17,1,0,1,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,1301,0,10,10,17,41,20,0,0,0,3,1,0,2,0,0,1,2,0,0,2711,1,10,10,23,43,9,1,0,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,4183,0,14,17,23,63,20,0,0,0,2,1,0,1,0,0,0,0,0,0,2925,1,17,14,24,79,27,1,0,3,4,1,2,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,2203,0,17,11,20,53,19,1,0,3,3,1,1,1,0,0,2,2,0,0,2849,1,11,17,8,46,17,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,4305,0,25,22,33,55,16,0,0,0,1,0,0,1,0,0,0,2,0,0,3957,1,22,25,32,61,20,1,0,1,5,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,122,59,84,119,526,777,234,163,81,497
1,3755,1,15,13,34,50,32,0,0,0,3,1,1,1,0,1,1,0,0,0,930,0,13,15,18,58,19,1,0,2,2,1,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,24,104,61,119,526,897,64,84,145,111
1,1887,1,15,16,28,93,28,1,0,3,2,1,0,1,0,1,2,0,0,0,4703,0,16,15,28,53,19,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,897,58,427,222,12,68,107,126,145,497
1,7057,0,27,19,28,39,14,0,1,0,5,3,2,0,1,1,2,1,0,0,1912,1,19,27,25,44,11,1,0,3,3,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,24,203,134,115,12,78,104,518,145,555
0,1829,1,13,16,29,59,22,1,0,1,2,1,1,0,0,0,0,1,0,0,5317,0,16,13,29,62,24,0,0,0,3,1,0,2,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,24,64,518,22,12,58,254,61,429,888
1,3244,1,13,11,19,76,28,0,0,0,2,1,0,1,0,0,1,1,0,0,1502,0,11,13,17,55,27,1,0,3,4,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,84,121,61,523,902,24,64,126,115,497
0,1868,0,12,15,19,56,20,1,0,1,2,1,1,0,0,1,3,0,0,0,1644,1,15,12,31,72,22,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,897,64,163,222,223,78,59,103,523,902
0,5767,0,20,26,39,47,15,0,0,0,1,0,1,0,0,0,1,1,0,0,2243,1,26,20,34,55,17,1,0,3,4,2,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,68,203,61,18,526,114,64,103,110,74
0,4323,1,13,15,14,57,17,0,0,0,1,0,0,1,0,1,1,1,0,0,2349,0,15,13,20,219,29,1,0,2,5,1,2,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,114,59,3,429,111,10,163,126,222,143
1,4654,1,22,9,30,52,19,0,0,0,5,2,1,2,0,0,2,2,0,0,1450,0,9,22,13,51,22,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,54,64,103,523,53,126,104,134,222,111
1,2875,0,28,18,38,46,17,0,0,0,3,2,1,0,0,1,2,2,0,0,3995,1,18,28,22,45,11,1,0,3,4,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,68,35,163,222,412,234,13,518,81,99
