blueWins,blueCurrentGolds,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redCurrentGolds,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
0,3566,1,10,7,8,66,16,1,0,1,1,0,1,0,0,0,0,1,0,0,1426,0,7,10,9,42,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,68,76,164,81,235,58,121,61,429,888
0,2516,0,4,12,7,22,5,0,0,0,0,0,0,0,0,1,1,0,0,0,5393,1,12,4,27,30,9,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,107,64,517,69,497,897,234,61,429,111
1,6591,1,9,3,15,34,12,0,0,0,0,0,0,0,0,1,1,1,0,0,2746,0,3,9,4,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,64,61,145,497,150,59,142,202,432
0,2479,1,2,9,2,58,10,0,0,0,0,0,0,0,0,1,1,0,0,0,4809,0,9,2,11,34,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,897,427,7,222,12,78,104,115,145,497
1,4942,1,14,7,19,63,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1258,0,7,14,10,32,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69,427,166,523,111,58,163,126,498,497
1,2360,0,5,5,4,29,13,0,0,0,0,0,0,0,0,0,1,1,0,0,3253,1,5,5,8,30,4,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,897,60,126,235,223,78,59,163,498,497
0,2752,0,8,11,10,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4073,1,11,8,18,44,8,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,68,64,61,119,12,897,163,166,523,223
1,5625,0,14,5,15,36,8,0,0,0,0,0,0,0,0,0,1,1,0,0,3198,1,5,14,3,26,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,24,163,84,429,57,78,91,61,110,518
0,1437,0,17,12,21,28,5,0,0,0,1,0,0,1,0,0,0,1,0,0,2009,1,12,17,13,33,2,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,122,59,84,119,526,777,234,163,81,497
1,2395,1,10,11,17,26,10,0,0,0,0,0,0,0,0,1,1,0,0,0,2185,0,11,10,15,30,7,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,24,104,61,119,526,897,64,84,145,111
